"level_0","index","IsHoliday","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","Type","Size"
"1501","1501","0","84.34","2.653","0","0","0","0","0","211.3386526","7.808","3","151315"
"1502","1502","0","84.34","2.653","0","0","0","0","0","211.3386526","7.808","3","151315"
"1503","1503","0","84.34","2.653","0","0","0","0","0","211.3386526","7.808","3","151315"
"1504","1504","0","84.34","2.653","0","0","0","0","0","211.3386526","7.808","3","151315"
"1505","1505","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1506","1506","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1507","1507","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1508","1508","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1509","1509","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1510","1510","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1511","1511","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1512","1512","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1513","1513","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1514","1514","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1515","1515","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1516","1516","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1517","1517","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1518","1518","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1519","1519","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1520","1520","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1521","1521","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1522","1522","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1523","1523","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1524","1524","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1525","1525","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1526","1526","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1527","1527","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1528","1528","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1529","1529","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1530","1530","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1531","1531","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1532","1532","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1533","1533","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1534","1534","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1535","1535","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1536","1536","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1537","1537","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1538","1538","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1539","1539","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1540","1540","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1541","1541","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1542","1542","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1543","1543","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1544","1544","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1545","1545","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1546","1546","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1547","1547","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1548","1548","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1549","1549","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1550","1550","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1551","1551","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1552","1552","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1553","1553","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1554","1554","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1555","1555","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1556","1556","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1557","1557","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1558","1558","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1559","1559","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1560","1560","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1561","1561","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1562","1562","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1563","1563","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1564","1564","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1565","1565","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1566","1566","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1567","1567","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1568","1568","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1569","1569","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1570","1570","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1571","1571","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1572","1572","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1573","1573","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1574","1574","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1575","1575","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1576","1576","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1577","1577","0","80.91","2.669","0","0","0","0","0","211.2235333","7.787","3","151315"
"1578","1578","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1579","1579","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1580","1580","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1581","1581","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1582","1582","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1583","1583","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1584","1584","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1585","1585","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1586","1586","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1587","1587","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1588","1588","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1589","1589","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1590","1590","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1591","1591","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1592","1592","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1593","1593","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1594","1594","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1595","1595","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1596","1596","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1597","1597","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1598","1598","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1599","1599","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1600","1600","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1601","1601","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1602","1602","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1603","1603","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1604","1604","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1605","1605","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1606","1606","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1607","1607","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1608","1608","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1609","1609","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1610","1610","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1611","1611","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1612","1612","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1613","1613","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1614","1614","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1615","1615","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1616","1616","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1617","1617","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1618","1618","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1619","1619","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1620","1620","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1621","1621","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1622","1622","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1623","1623","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1624","1624","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1625","1625","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1626","1626","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1627","1627","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1628","1628","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1629","1629","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1630","1630","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1631","1631","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1632","1632","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1633","1633","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1634","1634","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1635","1635","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1636","1636","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1637","1637","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1638","1638","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1639","1639","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1640","1640","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1641","1641","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1642","1642","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1643","1643","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1644","1644","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1645","1645","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1646","1646","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1647","1647","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1648","1648","0","80.48","2.642","0","0","0","0","0","211.108414","7.787","3","151315"
"1649","1649","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1650","1650","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1651","1651","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1652","1652","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1653","1653","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1654","1654","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1655","1655","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1656","1656","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1657","1657","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1658","1658","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1659","1659","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1660","1660","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1661","1661","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1662","1662","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1663","1663","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1664","1664","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1665","1665","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1666","1666","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1667","1667","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1668","1668","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1669","1669","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1670","1670","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1671","1671","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1672","1672","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1673","1673","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1674","1674","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1675","1675","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1676","1676","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1677","1677","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1678","1678","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1679","1679","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1680","1680","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1681","1681","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1682","1682","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1683","1683","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
"1684","1684","0","83.15","2.623","0","0","0","0","0","211.1003854","7.787","3","151315"
